sample_id,split,patch_id,origin,x,y,width,height,weed_pixels,is_empty
DJI_DateTime_2024_06_04_09_26_0212_lat_10.3026284_lon_105.2718096_alt_20.211m,train,DJI_DateTime_2024_06_04_09_26_0212_lat_10.3026284_lon_105.2718096_alt_20.211m__p003,DJI_DateTime_2024_06_04_09_26_0212_lat_10.3026284_lon_105.2718096_alt_20.211m,640,480,640,480,6972,0
DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,train,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m__p000,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,0,0,640,480,69616,0
DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,train,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m__p001,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,640,0,640,480,4488,0
DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,train,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m__p002,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,0,480,640,480,92004,0
DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,train,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m__p003,DJI_DateTime_2024_06_04_09_26_0213_lat_10.3026111_lon_105.2718559_alt_20.265m,640,480,640,480,5325,0
DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,train,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m__p000,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,0,0,640,480,13271,0
DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,train,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m__p002,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,0,480,640,480,87811,0
DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,train,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m__p003,DJI_DateTime_2024_06_04_09_26_0214_lat_10.3025642_lon_105.2718864_alt_20.257m,640,480,640,480,16246,0
DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,train,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m__p000,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,0,0,640,480,3626,0
DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,train,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m__p001,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,640,0,640,480,0,1
DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,train,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m__p002,DJI_DateTime_2024_06_04_09_26_0215_lat_10.3025151_lon_105.2719187_alt_20.220m,0,480,640,480,53883,0
DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m,train,DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m__p001,DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m,640,0,640,480,32426,0
DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m,train,DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m__p002,DJI_DateTime_2024_06_04_09_27_0228_lat_10.3018942_lon_105.2723262_alt_20.196m,0,480,640,480,0,1
DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m,train,DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m__p001,DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m,640,0,640,480,24523,0
DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m,train,DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m__p003,DJI_DateTime_2024_06_04_09_27_0229_lat_10.3018467_lon_105.2723577_alt_20.169m,640,480,640,480,24295,0
DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m,train,DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m__p001,DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m,640,0,640,480,88041,0
DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m,train,DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m__p003,DJI_DateTime_2024_06_04_09_27_0230_lat_10.3017990_lon_105.2723890_alt_20.221m,640,480,640,480,29643,0
DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,train,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m__p000,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,0,0,640,480,11753,0
DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,train,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m__p001,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,640,0,640,480,108338,0
DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,train,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m__p003,DJI_DateTime_2024_06_04_09_27_0231_lat_10.3017514_lon_105.2724202_alt_20.218m,640,480,640,480,75762,0
DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,train,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m__p000,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,0,0,640,480,19156,0
DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,train,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m__p001,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,640,0,640,480,62375,0
DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,train,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m__p002,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,0,480,640,480,18636,0
DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,train,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m__p003,DJI_DateTime_2024_06_04_09_27_0232_lat_10.3017035_lon_105.2724514_alt_20.204m,640,480,640,480,113406,0
DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,train,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m__p000,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,0,0,640,480,60383,0
DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,train,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m__p001,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,640,0,640,480,30883,0
DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,train,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m__p002,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,0,480,640,480,37218,0
DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,train,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m__p003,DJI_DateTime_2024_06_04_09_27_0233_lat_10.3016549_lon_105.2724834_alt_20.183m,640,480,640,480,64902,0
DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,train,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m__p000,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,0,0,640,480,56300,0
DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,train,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m__p001,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,640,0,640,480,88617,0
DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,train,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m__p002,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,0,480,640,480,85149,0
DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,train,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m__p003,DJI_DateTime_2024_06_04_09_27_0234_lat_10.3016079_lon_105.2725150_alt_20.198m,640,480,640,480,20028,0
DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,train,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m__p000,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,0,0,640,480,18852,0
DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,train,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m__p001,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,640,0,640,480,98833,0
DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,train,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m__p002,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,0,480,640,480,80975,0
DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,train,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m__p003,DJI_DateTime_2024_06_04_09_27_0235_lat_10.3015606_lon_105.2725460_alt_20.188m,640,480,640,480,75703,0
DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,train,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m__p000,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,0,0,640,480,16116,0
DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,train,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m__p001,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,640,0,640,480,102626,0
DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,train,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m__p002,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,0,480,640,480,41300,0
DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,train,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m__p003,DJI_DateTime_2024_06_04_09_27_0236_lat_10.3015125_lon_105.2725782_alt_20.177m,640,480,640,480,64137,0
DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,train,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m__p000,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,0,0,640,480,111391,0
DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,train,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m__p001,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,640,0,640,480,81736,0
DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,train,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m__p002,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,0,480,640,480,27136,0
DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,train,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m__p003,DJI_DateTime_2024_06_04_09_27_0237_lat_10.3014656_lon_105.2726094_alt_20.182m,640,480,640,480,83683,0
DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,train,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m__p000,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,0,0,640,480,85576,0
DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,train,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m__p001,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,640,0,640,480,73253,0
DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,train,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m__p002,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,0,480,640,480,107749,0
DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,train,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m__p003,DJI_DateTime_2024_06_04_09_27_0238_lat_10.3014178_lon_105.2726413_alt_20.222m,640,480,640,480,77944,0
DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,train,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m__p000,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,0,0,640,480,46069,0
DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,train,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m__p001,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,640,0,640,480,17211,0
DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,train,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m__p002,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,0,480,640,480,132082,0
DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,train,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m__p003,DJI_DateTime_2024_06_04_09_27_0239_lat_10.3013699_lon_105.2726722_alt_20.197m,640,480,640,480,37261,0
DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,train,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m__p000,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,0,0,640,480,29331,0
DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,train,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m__p001,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,640,0,640,480,45169,0
DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,train,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m__p002,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,0,480,640,480,115833,0
DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,train,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m__p003,DJI_DateTime_2024_06_04_09_28_0244_lat_10.3014972_lon_105.2726932_alt_20.149m,640,480,640,480,80162,0
DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,train,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m__p000,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,0,0,640,480,1753,0
DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,train,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m__p001,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,640,0,640,480,26423,0
DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,train,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m__p002,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,0,480,640,480,88139,0
DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,train,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m__p003,DJI_DateTime_2024_06_04_09_28_0245_lat_10.3015445_lon_105.2726616_alt_20.192m,640,480,640,480,79781,0
DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,train,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m__p000,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,0,0,640,480,51438,0
DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,train,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m__p001,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,640,0,640,480,19914,0
DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,train,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m__p002,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,0,480,640,480,25962,0
DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,train,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m__p003,DJI_DateTime_2024_06_04_09_28_0246_lat_10.3015928_lon_105.2726302_alt_20.241m,640,480,640,480,24157,0
DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,train,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m__p000,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,0,0,640,480,47894,0
DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,train,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m__p001,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,640,0,640,480,4582,0
DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,train,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m__p002,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,0,480,640,480,36259,0
DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,train,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m__p003,DJI_DateTime_2024_06_04_09_28_0247_lat_10.3016401_lon_105.2725989_alt_20.190m,640,480,640,480,13222,0
DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,train,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m__p000,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,0,0,640,480,37049,0
DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,train,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m__p001,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,640,0,640,480,0,1
DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,train,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m__p002,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,0,480,640,480,56033,0
DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,train,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m__p003,DJI_DateTime_2024_06_04_09_28_0248_lat_10.3016893_lon_105.2725664_alt_20.168m,640,480,640,480,9172,0
DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,train,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m__p000,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,0,0,640,480,3617,0
DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,train,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m__p001,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,640,0,640,480,0,1
DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,train,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m__p002,DJI_DateTime_2024_06_04_09_28_0249_lat_10.3017351_lon_105.2725361_alt_20.209m,0,480,640,480,59220,0
DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m,train,DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m__p000,DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m,0,0,640,480,2342,0
DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m,train,DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m__p002,DJI_DateTime_2024_06_04_09_28_0250_lat_10.3017831_lon_105.2725047_alt_20.260m,0,480,640,480,28128,0
DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,train,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m__p000,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,0,0,640,480,0,1
DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,train,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m__p001,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,640,0,640,480,1022,0
DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,train,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m__p002,DJI_DateTime_2024_06_04_09_28_0251_lat_10.3018302_lon_105.2724727_alt_20.159m,0,480,640,480,7384,0
DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m,train,DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m__p001,DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m,640,0,640,480,22379,0
DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m,train,DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m__p002,DJI_DateTime_2024_06_04_09_28_0257_lat_10.3021169_lon_105.2722819_alt_20.194m,0,480,640,480,0,1
DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m,train,DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m__p001,DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m,640,0,640,480,5884,0
DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m,train,DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m__p003,DJI_DateTime_2024_06_04_09_28_0258_lat_10.3021631_lon_105.2722511_alt_20.228m,640,480,640,480,9112,0
